timestamp,heart_rate_bpm_mean,heart_rate_bpm_std,heart_rate_bpm_min,heart_rate_bpm_max,heart_rate_bpm_range,heart_rate_bpm_skew,heart_rate_bpm_kurt,heart_rate_bpm_energy,steps_mean,steps_std,steps_min,steps_max,steps_range,steps_skew,steps_kurt,steps_energy,hour,day_of_week,is_night
2026-01-01 04:05:00,60.119166666666665,1.5236705581250438,57.56,62.18000000000001,4.6200000000000045,-0.1923577649147826,-1.4362223438502124,43397.3077,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,4,3,1
2026-01-01 04:10:00,60.1825,1.4883066949328456,57.56,62.18000000000001,4.6200000000000045,-0.31483946302310717,-1.1717235008466977,43487.5653,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,4,3,1
2026-01-01 04:15:00,60.300833333333344,1.4838185280695664,57.56,62.18000000000001,4.6200000000000045,-0.581555172859201,-0.9345002488212079,43658.5049,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,4,3,1
2026-01-01 04:20:00,60.04583333333333,1.6240491390535936,57.56,62.18000000000001,4.6200000000000045,-0.24961109747512814,-1.5573185588456315,43295.0381,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,4,3,1
2026-01-01 04:25:00,60.38583333333333,1.7310976986941997,57.56,62.739999999999995,5.179999999999993,-0.45588112348825877,-1.1421706306586044,43790.3501,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,4,3,1
2026-01-01 04:30:00,60.1675,1.7292621915929458,57.56,62.739999999999995,5.179999999999993,-0.09654604135810778,-1.3360393222179303,43474.430499999995,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,4,3,1
2026-01-01 04:35:00,60.057500000000005,1.667977136315974,57.56,62.739999999999995,5.179999999999993,0.055232620430691215,-1.0371529033608624,43313.44329999999,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,4,3,1
2026-01-01 04:40:00,60.29666666666666,1.7575361542037897,57.56,62.739999999999995,5.179999999999993,-0.2406167074772116,-1.263442339344851,43662.2344,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,4,3,1
2026-01-01 04:45:00,59.88666666666668,1.8497043170750738,57.260000000000005,62.739999999999995,5.47999999999999,0.007966464622941892,-1.3056564838305447,43074.5896,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,4,3,1
2026-01-01 04:50:00,59.666666666666664,1.8699214049275346,57.260000000000005,62.739999999999995,5.47999999999999,0.34724457735696623,-1.2641757387530557,42759.796,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,4,3,1
2026-01-01 04:55:00,59.72166666666667,1.8111063084772698,57.260000000000005,62.739999999999995,5.47999999999999,0.3889142517022699,-1.1887118432135044,42836.21080000001,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,4,3,1
2026-01-01 05:00:00,59.5,1.72645722375466,57.260000000000005,62.739999999999995,5.47999999999999,0.770497467924694,-0.38328902169748935,42515.787200000006,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,5,3,1
2026-01-01 05:05:00,59.443333333333335,1.770707785210808,57.260000000000005,62.739999999999995,5.47999999999999,0.762195859832506,-0.5065394277800244,42436.60800000001,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,5,3,1
2026-01-01 05:10:00,59.34166666666667,1.7858322904732893,57.260000000000005,62.739999999999995,5.47999999999999,0.9334544597816904,-0.3410339578743914,42292.28200000001,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,5,3,1
2026-01-01 05:15:00,60.958333333333336,6.328443487122016,57.260000000000005,80.3,23.039999999999992,3.040354537984264,9.77041729070381,45031.56199999999,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,5,3,1
2026-01-01 05:20:00,62.43000000000001,7.489350014277857,57.260000000000005,80.3,23.039999999999992,1.9265814865399318,2.659610257717035,47387.0528,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,5,3,1
2026-01-01 05:25:00,62.28,7.500593915878208,57.260000000000005,80.3,23.039999999999992,1.9890721191130352,2.8454831127673894,47164.4288,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,5,3,1
2026-01-01 05:30:00,62.38,7.460489869365764,57.260000000000005,80.3,23.039999999999992,1.9800726319002435,2.83433069419892,47307.4208,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,5,3,1
2026-01-01 05:35:00,62.221666666666664,7.528039504936122,57.260000000000005,80.3,23.039999999999992,1.9893327406055203,2.839459067505474,47081.8148,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,5,3,1
2026-01-01 05:40:00,62.05666666666667,7.55022375747096,57.260000000000005,80.3,23.039999999999992,2.04850297284852,3.0135056868758827,46839.423200000005,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,5,3,1
2026-01-01 05:45:00,62.193333333333335,7.469921909453501,57.879999999999995,80.3,22.42,2.0700596358260244,3.077373087996676,47029.9256,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,5,3,1
2026-01-01 05:50:00,62.214999999999996,7.4579701113519015,57.879999999999995,80.3,22.42,2.0724753893839076,3.0853621021236575,47060.3092,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,5,3,1
2026-01-01 05:55:00,62.37,7.386378125859921,57.879999999999995,80.3,22.42,2.0723924971453664,3.0971604954942435,47280.3472,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,5,3,1
2026-01-01 06:00:00,64.11666666666666,8.828638660974903,57.879999999999995,80.3,22.42,1.3460442805309243,-0.06509320363215984,50188.756799999996,8.166666666666666,28.29016319029166,0.0,98.0,98.0,3.4641016151377553,11.999999999999995,9604.0,6,3,0
2026-01-01 06:05:00,65.43166666666666,8.988993100992854,58.42,80.3,21.879999999999995,0.9115212078492183,-1.170965845731705,52264.458,17.416666666666668,40.77088607714029,0.0,111.0,111.0,2.076541472171297,2.7979309843067592,21925.0,6,3,0
2026-01-01 06:10:00,67.48166666666667,10.020351865835437,58.42,83.14,24.72,0.5479237438705363,-1.7641844233488604,55749.78599999999,25.916666666666668,46.97089685661911,0.0,111.0,111.0,1.3413761829226847,-0.24663884806949707,32329.0,6,3,0
2026-01-01 06:15:00,67.10833333333333,9.572819318099027,58.42,83.14,24.72,0.5790726497784145,-1.6103769957089118,55050.3684,34.583333333333336,51.161879156143975,0.0,111.0,111.0,0.8238033024347176,-1.6048108007863555,43145.0,6,3,0
2026-01-01 06:20:00,66.41833333333334,9.202645699948905,58.42,83.14,24.72,0.8389648569251285,-1.0014393537080606,53868.315599999994,41.583333333333336,51.743174048429424,0.0,111.0,111.0,0.43368619725180746,-2.1424260870472347,50201.0,6,3,0
2026-01-01 06:25:00,67.955,9.729206732121783,58.42,83.14,24.72,0.41365852394170133,-1.763972920892558,56455.816399999996,49.416666666666664,51.99031086887656,0.0,111.0,111.0,0.04826008884361177,-2.358882177639036,59037.0,6,3,0
2026-01-01 06:30:00,69.29416666666667,9.667509276233503,58.42,83.14,24.72,0.04512798553232906,-1.9223734752877237,58648.246499999994,56.208333333333336,50.241895924224494,0.0,111.0,111.0,-0.30419309625413604,-2.1877095638673776,65679.25,6,3,0
2026-01-01 06:35:00,70.71416666666667,9.163372204135081,58.56,83.14,24.58,-0.2942059634499267,-1.685678196534177,60929.5617,63.208333333333336,47.4741357015171,0.0,111.0,111.0,-0.6926263257741446,-1.646257924710684,72735.25,6,3,0
2026-01-01 06:40:00,71.59916666666666,8.550018031170088,58.56,83.14,24.58,-0.5345436438649069,-1.085575464691797,62321.4189,71.54166666666667,44.021409219798606,0.0,111.0,111.0,-1.1724595090096532,-0.49019060358005,82735.25,6,3,0
2026-01-01 06:45:00,72.94916666666667,7.5873572574062615,58.56,83.14,24.58,-0.8906148409266571,0.07497428852725786,64492.2189,77.45833333333333,37.87386861996572,0.0,111.0,111.0,-1.6731860842641144,1.6825374260441146,87776.25,6,3,0
2026-01-01 06:50:00,74.27416666666666,6.085862093758186,60.08,83.14,23.060000000000002,-1.0795632688877412,1.8289066127508198,66607.2369,86.16666666666667,29.542214274533052,0.0,111.0,111.0,-2.5703011251925116,7.530559044164605,98696.5,6,3,0
2026-01-01 06:55:00,75.80416666666667,4.212577397904245,67.24,83.14,15.900000000000006,-0.34662899973694977,0.6651188739415318,69150.46410000001,94.41666666666667,11.768280428440866,71.0,111.0,40.0,-0.6718635839598414,-0.32526929572697943,108497.5,6,3,0
2026-01-01 07:00:00,75.9875,4.446512678493155,67.24,83.14,15.900000000000006,-0.22226023200357323,0.29525189680935315,69506.6881,94.33333333333333,11.744115225262503,71.0,111.0,40.0,-0.6524119860023943,-0.32292327958735995,108302.5,7,3,0
2026-01-01 07:05:00,76.15083333333334,4.3888690991754755,67.24,83.14,15.900000000000006,-0.34896963352743404,0.5753516893845276,69799.27690000001,91.875,11.00232413463794,71.0,104.5,33.5,-0.5268238951681616,-0.95856714239781,102623.75,7,3,0
2026-01-01 07:10:00,75.30083333333334,3.8691658916322043,67.24,82.06,14.820000000000007,-0.40992141611318994,0.9669177798891124,68207.26090000001,92.0,11.13552872566005,71.0,104.5,33.5,-0.50644349881986,-0.992075607794851,102932.0,7,3,0
2026-01-01 07:15:00,75.0425,3.9342924164558655,67.24,82.06,14.820000000000007,-0.1841907684745076,0.5583384296495372,67746.7869,91.75,10.872191382354599,71.0,104.5,33.5,-0.5461474546616576,-0.9244654968330496,102317.0,7,3,0
2026-01-01 07:20:00,75.43083333333334,3.267635949271281,70.84,82.06,11.219999999999999,0.6366628899721528,0.04389414414729534,68395.17930000002,92.83333333333333,10.675659088304435,71.0,104.5,33.5,-0.888843696749385,-0.30984063692360764,104670.0,7,3,0
2026-01-01 07:25:00,74.86916666666667,3.102185324554142,70.84,82.06,11.219999999999999,1.099134926432483,1.4820163518434988,67370.56450000001,94.25,11.902062464509713,71.0,111.0,40.0,-0.684303025925401,-0.4450694305001971,108155.0,7,3,0
2026-01-01 07:30:00,74.74833333333333,3.0715996227413065,70.84,82.06,11.219999999999999,1.2640845817772324,1.9697783904492832,67151.542,95.16666666666667,11.235765405277219,71.0,111.0,40.0,-0.9488252326297945,0.6015907874112479,110069.0,7,3,0
2026-01-01 07:35:00,74.21833333333333,3.4615861664674847,69.1,82.06,12.960000000000008,0.9641727103440685,1.413163970373237,66232.1404,96.41666666666667,10.702237092677349,71.0,111.0,40.0,-1.3915469008789572,2.2099392512152853,112814.0,7,3,0
2026-01-01 07:40:00,74.75166666666668,3.3859652399368945,69.1,82.06,12.960000000000008,0.6439510942741814,1.014815053721234,67179.8524,97.08333333333333,11.184066046538419,71.0,111.0,40.0,-1.3165929235215434,1.7977216085647418,114478.0,7,3,0
2026-01-01 07:45:00,76.15583333333333,6.015989993846483,69.1,91.95,22.85000000000001,1.8066268252572728,3.9893060340527047,69994.64490000001,101.66666666666667,10.785793124908965,81.5,126.0,44.5,0.546921681338573,2.1770349698577474,125313.0,7,3,0
2026-01-01 07:50:00,76.245,5.996467899749625,69.1,91.95,22.85000000000001,1.7731369237980454,3.9386637314889525,70155.1342,101.875,10.869316696763674,81.5,126.0,44.5,0.4763547955258624,1.940166251257905,125841.75,7,3,0
2026-01-01 07:55:00,76.60333333333334,6.262152306927062,69.1,91.95,22.85000000000001,1.467665285040912,2.330108068242839,70848.2082,101.54166666666667,11.025710311757154,81.5,126.0,44.5,0.540729645464856,1.71642377434436,125065.75,7,3,0
2026-01-01 08:00:00,75.5925,6.280249162688922,69.1,91.95,22.85000000000001,1.837469533115677,3.8062382791295652,69004.5695,101.45833333333333,11.066859481708393,81.5,126.0,44.5,0.5556713599031186,1.6604072817810902,124872.75,8,3,0
2026-01-01 08:05:00,75.46249999999999,6.295754882891717,69.1,91.95,22.85000000000001,1.8967004076831373,3.9516945229444356,68771.06869999999,102.91666666666667,9.191976079300051,92.5,126.0,33.5,1.5079911362747946,2.7834422237666114,128031.5,8,3,0
2026-01-01 08:10:00,75.9275,6.29857433363805,69.1,91.95,22.85000000000001,1.6473391330346956,3.182688103043923,69616.2155,101.625,10.1424512905815,88.0,126.0,38.0,1.2366423620826048,2.0434478680433674,125063.25,8,3,0
2026-01-01 08:15:00,75.73583333333333,6.438492847826696,69.1,91.95,22.85000000000001,1.594667565150471,2.9153016123982565,69286.99350000001,101.54166666666667,10.152156809209954,88.0,126.0,38.0,1.2622282124679254,2.0795069438473597,124862.25,8,3,0
2026-01-01 08:20:00,76.17416666666666,6.331774788295723,69.1,91.95,22.85000000000001,1.452507786623908,2.7440561906195944,70071.0491,101.875,10.054680050060819,88.0,126.0,38.0,1.1899375229010345,2.0741065728024246,125654.25,8,3,0
2026-01-01 08:25:00,76.00916666666666,6.456808187463629,69.1,91.95,22.85000000000001,1.4117091332899254,2.505461229098052,69787.31509999999,99.875,10.453631382964938,87.0,126.0,39.0,1.3698884454171816,2.879414165277059,120902.25,8,3,0
2026-01-01 08:30:00,75.82583333333334,6.525133866036569,69.1,91.95,22.85000000000001,1.4541373783073015,2.4752604766908877,69463.0351,100.125,10.295906070773087,87.0,126.0,39.0,1.3781066602438747,3.077021659239156,121466.25,8,3,0
2026-01-01 08:35:00,77.79583333333333,7.761399192429344,69.92999999999999,92.74,22.810000000000002,1.1289801314357328,0.3498965302130197,73288.9327,100.375,10.302526168593106,87.0,126.0,39.0,1.288875495315688,2.87208546285869,122069.25,8,3,0
2026-01-01 08:40:00,77.65333333333332,7.788183745945297,69.92999999999999,92.74,22.810000000000002,1.1806023597657613,0.41236005657404085,73027.696,101.375,11.609410367926069,87.0,126.0,39.0,1.0858983606250063,0.8891406713040074,124805.25,8,3,0
2026-01-01 08:45:00,75.61416666666666,6.851791349491756,67.47999999999999,92.74,25.260000000000005,1.4916135058708115,2.7956232088826733,69126.4439,99.125,8.639562804595258,87.0,120.0,33.0,1.0671339379966438,2.508703152203476,118730.25,8,3,0
2026-01-01 08:50:00,75.17666666666666,7.023123279998789,67.47999999999999,92.74,25.260000000000005,1.5618686402541193,2.727434708690718,68360.9414,98.16666666666667,8.318471596211062,87.0,120.0,33.0,1.510695062194766,4.325108775078807,116401.5,8,3,0
2026-01-01 08:55:00,74.42999999999999,6.610070828942506,67.47999999999999,92.74,25.260000000000005,2.1174300633311725,5.561563556075243,66958.5222,98.25,8.28882051045539,87.0,120.0,33.0,1.4949053728393074,4.3548441111257175,116592.5,8,3,0
2026-01-01 09:00:00,74.74583333333332,6.464451686420197,67.47999999999999,92.74,25.260000000000005,2.1243865547323373,5.794265851093867,67502.9557,100.58333333333333,11.071735786828262,87.0,124.0,37.0,1.2296055811884166,1.2488695627989033,122752.5,9,3,0
2026-01-01 09:05:00,74.7375,6.4654805417976435,67.47999999999999,92.74,25.260000000000005,2.127946915903949,5.803855746597533,67488.15370000001,101.58333333333333,11.451147884766318,87.0,124.0,37.0,0.8785420941263742,0.16797881850245946,125272.5,9,3,0
2026-01-01 09:10:00,74.66916666666667,6.426082446254553,67.47999999999999,92.74,25.260000000000005,2.194050468929756,6.169156590668269,67360.0533,103.16666666666667,10.690550911336556,87.0,124.0,37.0,0.7802444987384801,0.2003587351561546,128977.5,9,3,0
2026-01-01 09:15:00,74.91416666666667,6.304241657708577,67.47999999999999,92.74,25.260000000000005,2.216181420111565,6.435481710757978,67782.76650000001,104.83333333333333,11.66645021444229,87.0,124.0,37.0,0.4121384967615897,-0.9192823459910212,133377.5,9,3,0
2026-01-01 09:20:00,75.145,6.443132355109187,67.47999999999999,92.74,25.260000000000005,1.9937421565332907,5.191070650413323,68217.9058,105.58333333333333,11.686887238838802,87.0,124.0,37.0,0.19188156362939418,-1.0508224039156497,135276.5,9,3,0
2026-01-01 09:25:00,75.91000000000001,6.407088404117905,67.47999999999999,92.74,25.260000000000005,1.6758597125547794,4.103242873099735,69599.4958,104.75,13.368041945421378,77.0,124.0,47.0,-0.42040505200909845,0.22217517463996866,133636.5,9,3,0
2026-01-01 09:30:00,76.45833333333333,6.379565150944994,67.47999999999999,92.74,25.260000000000005,1.417315340446537,3.463239926588286,70598.20820000001,106.04166666666667,13.139908560172586,77.0,124.0,47.0,-0.7480149714599588,0.8190343393270048,136837.25,9,3,0
2026-01-01 09:35:00,74.77666666666666,3.8595297248460207,67.47999999999999,79.92999999999999,12.450000000000003,-0.22466986712167397,-0.4213684477837723,67262.45420000001,104.45833333333333,14.720823737656515,77.0,124.0,47.0,-0.5592258213907743,-0.476173056734769,133322.25,9,3,0
2026-01-01 09:40:00,75.27916666666667,4.330354716382629,67.47999999999999,81.56,14.080000000000013,-0.16011268867386158,-0.8385026176479048,68209.7069,101.375,15.041042335737732,77.0,124.0,47.0,-0.21212522061437655,-0.9880325649973258,125811.25,9,3,0
